daynum,1team_seed,2team_seed,1team,wscore,2team,lscore,loc_lat,loc_long,1team_lat,1team_long,2team_lat,2team_long,1team_tempo,2team_tempo,1team_adj_tempo,2team_adj_tempo,1team_off_eff,2team_off_eff,1team_adj_off_eff,2team_adj_off_eff,1team_def_eff,2team_def_eff,1team_adj_def_eff,2team_adj_def_eff,1team_fg2pct,2team_fg2pct,1team_fg3pct,2team_fg3pct,1team_ftpct,2team_ftpct,1team_blockpct,2team_blockpct,1team_oppfg2pct,2team_oppfg2pct,1team_oppfg3pct,2team_oppfg3pct,1team_oppftpct,2team_oppftpct,1team_oppblockpct,2team_oppblockpct,1team_f3grate,2team_f3grate,1team_oppf3grate,2team_oppf3grate,1team_arate,2team_arate,1team_opparate,2team_opparate,1team_stlrate,2team_stlrate,1team_oppstlrate,2team_oppstlrate
134,16,16,693,73,645,72,39.7594,-84.1917,36.076737,-79.770152,37.350345,-79.179688,66.7884,66.046,66.8342,65.9121,92.0001,100.6933,91.1188,100.9509,91.2882,105.9028,95.2278,108.9177,45.4313,44.9225,30.7132,36.9707,65.6131,73.7537,13.2091,7.5235,43.4378,48.5893,32.0495,30.8544,65.645,69.891,11.1016,10.241,36.9752,34.5721,38.1027,33.1237,52.2207,51.6689,57.1046,51.1656,0.1016,0.0763,0.1,0.0999
134,11,11,781,67,672,54,39.7594,-84.1917,29.451793,-98.564307,35.849139,-86.362094,64.5174,65.8093,64.8089,65.0828,115.5519,107.4502,113.3361,104.2118,98.0809,87.3946,96.6889,90.9321,52.3077,49.2251,37.3219,37.7871,72.9769,69.5652,7.5517,11.006,43.9587,43.8521,36.6864,30.2583,72.1966,63.3745,7.9487,7.0111,37.5,26.1178,28.7252,31.7889,55.1487,56.7217,48.8498,46.2908,0.0912,0.106,0.0967,0.0984
135,16,16,635,68,648,55,39.7594,-84.1917,38.435332,-78.871663,40.690134,-73.980872,64.329,70.3128,64.4803,69.6489,100.4855,112.3641,97.4966,109.6115,98.9792,107.894,98.7705,110.5083,46.23,53.0111,33.5987,38.0216,69.888,69.0805,13.5069,8.2744,46.9487,51.1315,34.7484,37.1835,69.5355,67.6971,8.4539,9.9842,32.3545,33.8921,34.1019,30.8895,51.7115,56.2842,57.0175,54.1754,0.117,0.0968,0.0821,0.0976
135,13,13,641,80,526,71,39.7594,-84.1917,40.038503,-75.152996,43.604403,-116.205789,67.0519,66.2935,66.4892,66.3631,107.3454,107.0662,107.9554,111.3948,97.8571,100.0296,96.5155,97.3042,49.2718,48.3721,37.6978,38.6598,73.719,74.5975,8.2524,5.1742,50.6241,51.0032,30.2128,34.7518,68.1985,71.0031,10.6796,8.3721,35.9917,35.1237,24.5816,37.3263,55.2239,50.0671,50,56.4065,0.1155,0.0979,0.0874,0.0898
136,6,11,666,54,781,52,42.6875,-83.2342,35.115864,-89.993508,29.451793,-98.564307,69.8164,64.5174,69.666,64.8089,107.7797,115.5519,107.0489,113.3361,92.5289,98.0809,90.9759,96.6889,51.1156,52.3077,37.1622,37.3219,66.0182,72.9769,16.2791,7.5517,43.7632,43.9587,32.9564,36.6864,67.6512,72.1966,8.046,7.9487,28.5852,37.5,30.3729,28.7252,61.9877,55.1487,50.0606,48.8498,0.1274,0.0912,0.1055,0.0967
136,4,13,670,71,748,56,42.6875,-83.2342,42.276138,-83.743132,44.31942,-96.783415,63.8288,63.7858,64.9809,64.1128,115.6025,112.4359,118.0446,111.1901,97.5973,102.5529,96.465,104.0986,53.3934,50.495,37.8667,38.8976,70.305,77.2569,7.3324,5.8621,47.5559,49.7414,32.5967,35.828,68.5072,68.578,8.3102,7.7408,34.1841,36.3688,33.5807,35.123,51.7536,54.9505,52.7808,50.8728,0.0953,0.0778,0.0835,0.0957
136,3,14,671,65,826,54,42.6875,-83.2342,42.72476,-84.473639,41.463176,-87.045853,64.1105,65.0779,64.3999,65.9264,105.2819,109.3647,110.5066,109.6939,92.8299,95.5053,89.6802,98.7489,50.4077,55.668,34.0594,37.1212,70.7965,73.5465,11.0659,8.5023,44.2636,44.5398,30.0623,33.8462,66.9967,72.5,8.8955,8.4008,27.2384,40.0485,34.3132,26.1946,53.4038,57.1069,51.0176,49.5172,0.1248,0.1004,0.1128,0.1069
136,5,12,825,88,503,42,42.6875,-83.2342,37.547631,-77.453597,41.077768,-81.510328,68.8038,66.3812,68.4232,66.6238,111.348,106.6609,111.4942,105.1566,94.093,92.3323,94.8571,92.8759,50.5198,52.0906,35.125,32.8267,70.1046,64.0719,8.9052,14.3429,50.0817,42.7083,32.9451,32.6296,68.3424,71.521,8.7318,8.2753,35.6665,36.4341,32.9315,29.4517,51.5842,57.7396,51.0481,50.2134,0.1697,0.1034,0.0861,0.1053
136,6,11,535,68,533,56,38.0297,-84.4947,39.840662,-86.171791,40.954489,-76.886275,64.5731,62.5074,64.4198,63.2109,105.585,107.665,107.7735,105.3449,97.8349,92.2643,94.3603,92.6726,50.2496,48.2681,34.3284,35.8314,69.6379,74.6006,6.6718,10.7114,45.3221,41.0871,33.2162,30.5206,70.4579,70.8098,9.2346,5.7229,35.7906,24.3305,30.3791,30.8075,53.4772,55.7935,48.3333,48.538,0.088,0.0542,0.1012,0.0731
136,8,9,557,84,676,72,38.0297,-84.4947,40.574759,-105.08083,38.626527,-90.336949,64.0342,68.205,64.9916,67.4153,112.5949,111.0144,116.8317,112.3819,98.6876,96.0797,98.5224,95.1646,48.4258,51.4514,34.0637,33.8583,71.0754,74.3626,5.7745,9.077,47.1127,44.0885,34.1121,33.2386,69.5721,68.5619,8.096,7.9826,27.342,31.545,37.0456,34.938,50.4284,51.0823,44.3383,46.0591,0.0683,0.098,0.0814,0.0929
136,1,16,651,79,693,48,38.0297,-84.4947,38.215752,-85.758843,36.076737,-79.770152,66.668,66.7884,67.2329,66.8342,108.6223,92.0001,112.1925,91.1188,85.2644,91.2882,83.7994,95.2278,50.8075,45.4313,33.2851,30.7132,70.8696,65.6131,12.0603,13.2091,43.3597,43.4378,31.7529,32.0495,65.7534,65.645,8.1366,11.1016,30.0304,36.9752,33.3174,38.1027,55.7252,52.2207,49.697,57.1046,0.1593,0.1016,0.083,0.1
136,3,14,660,59,568,58,38.0297,-84.4947,43.038765,-87.928122,35.500006,-80.845236,63.7332,64.5703,64.9445,65.2014,106.2915,112.7877,112.1973,111.0079,96.9634,95.8001,94.3506,100.7357,51.5961,52,29.5775,36.6071,72.9801,79.5588,9.9838,7.1318,44.8864,44.2636,32.3188,32.0961,68.1967,72.327,9.7996,8.8372,26.9523,38.4659,35.9001,26.2014,57.3634,56.1491,59.5361,41.2256,0.1027,0.0862,0.1018,0.0853
136,6,11,511,81,522,64,40.75,-111.8833,32.232071,-110.950769,36.133866,-86.794715,67.0357,68.2271,66.9529,67.318,108.9482,112.4497,111.8518,108.772,94.7472,94.4447,94.4586,95.5176,50.5795,56.9231,37.1034,37.2464,74.9307,73.3686,10.1515,7.8394,43.4091,46.6539,35.8234,33.4975,71.0652,70.5882,9.2715,11.7308,37.5065,39.8844,30.8539,36.7976,54.0909,56.6549,49.2347,53.4682,0.0997,0.1382,0.0916,0.0958
136,1,16,607,64,773,58,40.75,-111.8833,47.668144,-117.403062,30.524558,-91.190105,65.0641,65.3897,64.6243,64.8866,117.92,101.7422,118.3677,96.2585,91.5809,89.0148,91.9256,96.8808,55.0078,45.967,36.5025,36.6606,70.9974,68.7107,8.0318,10.8486,42.1006,40.5074,32.9149,29.9799,67.87,67.1902,8.6072,8.552,31.5479,34.8734,38.7568,30.3049,54.6841,47.7037,47.6858,42.3203,0.1205,0.1063,0.0965,0.0771
136,14,3,612,68,701,62,40.75,-111.8833,42.374429,-71.118177,35.083868,-106.620155,63.861,64.7537,64.3967,64.8457,106.6235,103.4442,106.119,108.9021,99.3506,92.598,99.9871,89.2537,51.5487,46.1214,39.7849,35.1351,72.6068,72.1351,10.4788,11.3176,48.8708,42.0608,33.2574,34.5598,72.4638,67.4,10.177,8.516,33.9664,34.6556,28.3959,39.126,57.2965,65.7552,49.4905,57.8187,0.1115,0.0965,0.0982,0.0829
136,9,8,846,73,731,55,40.75,-111.8833,37.716484,-97.296733,40.444502,-79.954692,64.7695,60.2025,64.559,60.1872,107.1393,114.7007,107.2784,113.6168,93.6903,91.251,92.8915,90.9569,49.6074,51.5291,33.8562,34.9036,69.9115,66.8168,13.5051,12.6815,43.6378,44.0465,32.2057,30.4425,71.447,72.3368,8.2798,9.4037,35.3186,26.3099,36.5842,35.3567,55.5556,63.6798,51.4429,53.429,0.1142,0.1081,0.087,0.0898
136,12,5,539,64,817,61,37.3333,-121.9,37.871519,-122.260401,36.106994,-115.141153,66.3518,68.9445,65.8817,68.7702,101.4592,102.6943,104.48,103.9361,96.5891,92.0554,93.9141,89.3177,48.8128,48.9764,30.2483,32.6409,71.453,70.4482,11.3821,14.5803,41.6851,42.6362,33.6299,31.5873,68.8103,69.1002,7.1927,6.6142,23.6267,34.6708,29.3473,31.6901,56.1825,64.0143,51.1288,50.6427,0.0872,0.102,0.089,0.0952
136,12,5,725,68,722,55,37.3333,-121.9,44.044515,-123.07398,36.123085,-97.069743,68.8589,67.3014,68.8999,67.6554,102.319,105.7822,102.9085,107.6637,90.3297,91.5887,90.2573,90.3122,49.0541,49.529,33.2756,31.5517,70.4574,74.5672,10.2098,12.8418,44.8951,42.4192,33.3882,32.3296,67.5994,68.6822,7.1102,7.2998,27.346,31.2837,29.8332,34.3308,51.2712,48.8943,47.4556,46.3687,0.1213,0.1096,0.0958,0.0875
136,4,13,780,64,702,44,37.3333,-121.9,38.636516,-90.23343,32.282875,-106.747841,64.6125,65.2635,65.1178,65.1106,106.0539,103.3711,106.3669,103.2866,89.4104,95.6278,87.9585,94.9228,50.0418,49.7771,34.0357,31.829,70.4261,65.704,8.3079,14.2216,44.0549,43.1886,33.0526,33.8681,65.44,71.134,10.3766,8.1724,34.0508,23.8257,26.5809,29.573,56.0644,48.2587,54.0136,47.3272,0.1172,0.0856,0.09,0.0927
136,4,13,786,81,680,34,37.3333,-121.9,43.037587,-76.135062,46.861074,-113.98294,65.6213,63.7736,64.5188,63.8409,107.7142,108.5586,113.0001,103.8571,92.0136,100.8193,93.1225,100.7899,48.4659,51.9628,33.477,36.3636,67.497,76.4992,19.3146,8.2155,42.6791,47.9682,28.341,33.3333,67.3228,70.4467,8.015,7.9545,30.3532,36.2319,40.3346,30.1666,55.8093,52.4893,67.6322,48.8669,0.1372,0.088,0.1059,0.0916
137,3,14,592,79,716,47,30.25,-97.75,29.638248,-82.361195,31.750675,-93.097715,62.6458,73.5394,62.4927,72.8967,114.4507,105.9232,113.9367,105.7153,85.6828,98.6185,87.1551,103.1156,54.2763,50.0416,37.831,30.9804,67.6282,69.0856,9.4192,10.0241,41.7582,46.7522,30.9791,33.9492,65.0794,62.9412,7.8947,5.6619,39.4724,29.8071,32.8413,25.7738,56.25,53.2279,50.8966,48.4932,0.1138,0.1239,0.0932,0.0942
137,7,10,623,57,556,49,30.25,-97.75,39.730827,-90.246256,38.84657,-104.82422,65.6162,65.7147,65.9896,64.9766,104.0076,101.7469,107.5025,104.0345,99.3753,95.4937,94.662,91.7783,47.4576,46.9709,31.8343,34.4294,72.293,68.5792,11.3523,8.6207,47.0785,44.7455,34.255,32,70.5357,69.2784,8.9831,10.1495,41.7284,28.915,35.2082,36.4964,42.4608,42.3226,53.3672,46.814,0.1033,0.1046,0.0859,0.1014
137,2,15,668,78,727,49,30.25,-97.75,25.720406,-80.27645,45.521394,-123.108777,64.3378,63.1954,63.2544,63.2361,108.2087,105.7695,111.2036,104.839,93.9237,102.6719,91.599,100.2427,50.5919,46.7811,36.234,38.9189,68.3824,69.4444,12.297,3.8499,44.0062,48.0269,32.5648,35.3941,64.9466,71.4502,8.2873,8.0687,35.6199,32.2674,34.927,38.3749,45.5866,61.498,48.9308,55.3571,0.0965,0.0855,0.0835,0.0836
137,11,6,673,83,810,63,30.25,-97.75,44.977886,-93.235352,34.068892,-118.443901,63.1783,69.5389,63.0456,69.3219,107.6562,105.8964,110.6366,108.4535,97.274,97.7999,95.1842,95.3998,48.8768,48.8559,33.6996,33.2685,68.4555,72.3796,15.7939,8.4162,42.8209,46.9185,33.8633,32.4405,69.3694,66.4804,9.1402,7.2975,29.7224,24.1201,34.6939,30.8116,61.7178,58.1686,56.1111,52.1598,0.1171,0.1146,0.1203,0.0887
137,1,16,625,83,635,62,39.7594,-84.1917,39.166383,-86.526904,38.435332,-78.871663,67.5189,64.329,67.7947,64.4803,117.4251,100.4855,120.4208,97.4966,92.2932,98.9792,94.1769,98.7705,52.024,46.23,40.3454,33.5987,74.3363,69.888,9.2527,13.5069,43.2028,46.9487,30.4094,34.7484,70.6927,69.5355,11.2444,8.4539,32.3186,32.3545,32.7429,34.1019,54.0484,51.7115,43.3129,57.0175,0.1052,0.117,0.0941,0.0821
137,10,7,629,76,717,58,39.7594,-84.1917,42.026368,-93.648353,41.616717,-86.289848,70.2898,61.9326,69.3289,61.5596,111.8972,110.3295,115.6354,112.957,99.802,99.1734,100.0209,96.5989,51.8955,50.6098,37.4459,36.953,73.1322,70.8738,7.0087,9.2697,48.7717,45.927,31.0694,32.5383,72.3122,69.0283,8.5088,9.2988,43.7707,31.9855,33.3333,29.1895,58.2121,65.8072,53.8202,60.7101,0.0897,0.0784,0.0929,0.0896
137,2,15,720,95,627,70,39.7594,-84.1917,39.998389,-83.009001,40.927107,-73.785635,63.5588,70.2311,64.306,70.6055,108.6218,112.0595,111.7563,112.7653,91.1903,104.8735,89.2588,105.4032,49.401,50.412,35.5799,36.7056,70.7819,78.0842,12.929,7.4429,43.5754,49.0789,32.3944,37.4656,71.5517,66.8161,7.3996,11.0112,31.016,36.6097,36.1691,34.8536,53.125,54.7071,48.067,56.0768,0.104,0.0903,0.0679,0.0765
137,9,8,789,76,695,72,39.7594,-84.1917,39.980943,-75.158267,35.785111,-78.674517,67.8625,68.693,67.0178,68.1518,107.0557,112.277,110.1654,114.0926,100.225,101.6736,99.0005,98.0104,48.7961,52.8364,32.8378,39.0658,72.2772,68.1427,9.4951,10.124,47.3248,47.5207,35.3153,30.1587,72.4299,72.6248,8.0257,8.1794,37.2608,23.7041,29.4899,32.3077,58.4019,51.8782,51.5777,45.6062,0.1161,0.0942,0.0739,0.0867
137,1,16,636,64,835,57,39.0997,-94.5783,38.957351,-95.24587,36.985718,-86.455898,67.636,66.8547,67.7027,65.6744,109.6229,100.071,110.3897,100.4762,89.303,99.0926,88.3561,101.946,52.8522,48.3128,36.3636,32.7035,73.6712,67.972,17.5801,8.5188,39.2883,47.5825,30.3342,32.437,68.6695,69.5955,7.4227,10.9465,28.9898,36.1534,35.639,31.3488,58.3756,48.1527,50.6345,44.8954,0.102,0.0919,0.1043,0.0906
137,13,4,641,63,637,61,39.0997,-94.5783,40.038503,-75.152996,39.188616,-96.581077,67.0519,63.6886,66.4892,62.7742,107.3454,107.8689,107.9554,112.351,97.8571,96.6436,96.5155,94.7635,49.2718,46.7742,37.6978,35.8372,73.719,68.5065,8.2524,10.3084,50.6241,46.5097,30.2128,33.2673,68.1985,68.7011,10.6796,8.9862,35.9917,32.9212,24.5816,29.0731,55.2239,64.4391,50,51.552,0.1155,0.1102,0.0874,0.0871
137,12,5,674,57,849,46,39.0997,-94.5783,34.362144,-89.539377,43.073858,-89.405356,70.9387,61.4076,70.7719,61.9516,108.4528,105.0175,110.4305,104.9075,94.1225,89.8771,95.9562,86.223,49.4314,48,32.381,32.9936,67.7829,63.4021,13.6195,10.7746,46.188,42.8169,31.2176,28.9362,66.3636,68.866,7.8261,7.3191,32.9596,40.051,36.3636,24.8677,45.8547,56.5006,54.5665,40.3226,0.1157,0.0917,0.0811,0.0908
137,8,9,708,78,829,71,39.0997,-94.5783,35.912165,-79.050969,40.039388,-75.345457,71.533,66.9396,70.615,67.6763,106.1302,98.7296,111.353,103.5914,96.8499,95.1612,95.3725,91.3551,46.3368,45.9582,37.2126,33.1667,67.6656,72.093,7.8762,10,46.2729,42.4779,34.407,37.2828,70.2277,67.59,8.6118,9.9001,30.9059,35.2734,32.4466,35.9047,60.2041,56.5957,47.2564,63.1285,0.1146,0.1108,0.0947,0.1148
137,7,10,562,67,549,63,39.95,-75.1667,41.265325,-95.947029,39.131159,-84.51428,65.0934,65.0249,64.9974,64.2905,115.805,100.7256,116.5534,103.2159,97.0199,90.7086,97.2293,89.8488,55.7018,45.4619,41.3747,31.5501,75.9317,64.6552,6.6426,16.1365,45.4874,42.2808,31.2046,30.427,68.0812,66.5017,7.807,8.752,39.4261,37.137,33.2208,30.362,64.6497,52.4652,51.1243,53.7709,0.0743,0.1076,0.1017,0.0879
137,2,15,577,73,507,61,39.95,-75.1667,36.00159,-78.94226,42.686917,-73.825014,68.6602,62.7844,67.9144,63.1262,114.4513,102.0149,117.2188,100.0872,95.1267,95.7794,93.7064,98.3143,50.8475,46.7178,39.9408,37.0435,73.8693,73.7143,9.006,5.8775,46.1641,47.5993,29.0381,33.125,72.4292,65.5642,8.1061,10.1449,33.2514,32.8947,26.878,34.632,53.5417,51.774,40.0235,46.6328,0.0944,0.0871,0.0729,0.0962
137,15,2,591,78,603,68,39.95,-75.1667,26.464262,-81.773578,38.908809,-77.073463,69.1973,62.0416,68.6871,61.8791,103.5861,102.3149,102.1036,105.971,95.8325,88.4906,99.4723,85.3144,52.3336,50.2291,33.4307,35.2612,66.9044,67.9466,10.5012,11.2948,46.9372,41.4141,31.2827,30.7143,69.289,66.6667,8.4162,9.6242,34.3876,32.9441,37.8031,33.96,53.2311,64.3148,56.4536,56.6613,0.1254,0.1183,0.1017,0.0995
137,7,10,754,70,721,55,39.95,-75.1667,32.77525,-117.071228,35.208152,-97.445692,66.3853,66.7709,66.8367,66.8145,102.5206,105.5289,104.7737,109.8045,91.8765,98.3411,88.8763,96.7627,48.2759,47.7037,32.7055,32.2515,69.0738,75.6881,11.4566,7.3048,43.2897,46.5995,31.7949,32.9582,68.0077,69.4056,8.2102,6.3704,32.4084,26.7499,32.3741,34.3078,50.3209,48.8169,56.7832,50.2632,0.0994,0.0958,0.0802,0.0949
138,4,5,670,78,825,53,42.6875,-83.2342,42.276138,-83.743132,37.547631,-77.453597,63.8288,68.8038,64.9809,68.4232,115.6025,111.348,118.0446,111.4942,97.5973,94.093,96.465,94.8571,53.3934,50.5198,37.8667,35.125,70.305,70.1046,7.3324,8.9052,47.5559,50.0817,32.5967,32.9451,68.5072,68.3424,8.3102,8.7318,34.1841,35.6665,33.5807,32.9315,51.7536,51.5842,52.7808,51.0481,0.0953,0.1697,0.0835,0.0861
138,3,6,671,70,666,48,42.6875,-83.2342,42.72476,-84.473639,35.115864,-89.993508,64.1105,69.8164,64.3999,69.666,105.2819,107.7797,110.5066,107.0489,92.8299,92.5289,89.6802,90.9759,50.4077,51.1156,34.0594,37.1622,70.7965,66.0182,11.0659,16.2791,44.2636,43.7632,30.0623,32.9564,66.9967,67.6512,8.8955,8.046,27.2384,28.5852,34.3132,30.3729,53.4038,61.9877,51.0176,50.0606,0.1248,0.1274,0.1128,0.1055
138,1,8,651,82,557,56,38.0297,-84.4947,38.215752,-85.758843,40.574759,-105.08083,66.668,64.0342,67.2329,64.9916,108.6223,112.5949,112.1925,116.8317,85.2644,98.6876,83.7994,98.5224,50.8075,48.4258,33.2851,34.0637,70.8696,71.0754,12.0603,5.7745,43.3597,47.1127,31.7529,34.1121,65.7534,69.5721,8.1366,8.096,30.0304,27.342,33.3174,37.0456,55.7252,50.4284,49.697,44.3383,0.1593,0.0683,0.083,0.0814
138,3,6,660,74,535,72,38.0297,-84.4947,43.038765,-87.928122,39.840662,-86.171791,63.7332,64.5731,64.9445,64.4198,106.2915,105.585,112.1973,107.7735,96.9634,97.8349,94.3506,94.3603,51.5961,50.2496,29.5775,34.3284,72.9801,69.6379,9.9838,6.6718,44.8864,45.3221,32.3188,33.2162,68.1967,70.4579,9.7996,9.2346,26.9523,35.7906,35.9001,30.3791,57.3634,53.4772,59.5361,48.3333,0.1027,0.088,0.1018,0.1012
138,6,14,511,74,612,51,40.75,-111.8833,32.232071,-110.950769,42.374429,-71.118177,67.0357,63.861,66.9529,64.3967,108.9482,106.6235,111.8518,106.119,94.7472,99.3506,94.4586,99.9871,50.5795,51.5487,37.1034,39.7849,74.9307,72.6068,10.1515,10.4788,43.4091,48.8708,35.8234,33.2574,71.0652,72.4638,9.2715,10.177,37.5065,33.9664,30.8539,28.3959,54.0909,57.2965,49.2347,49.4905,0.0997,0.1115,0.0916,0.0982
138,9,1,846,76,607,70,40.75,-111.8833,37.716484,-97.296733,47.668144,-117.403062,64.7695,65.0641,64.559,64.6243,107.1393,117.92,107.2784,118.3677,93.6903,91.5809,92.8915,91.9256,49.6074,55.0078,33.8562,36.5025,69.9115,70.9974,13.5051,8.0318,43.6378,42.1006,32.2057,32.9149,71.447,67.87,8.2798,8.6072,35.3186,31.5479,36.5842,38.7568,55.5556,54.6841,51.4429,47.6858,0.1142,0.1205,0.087,0.0965
138,12,4,725,74,780,57,37.3333,-121.9,44.044515,-123.07398,38.636516,-90.23343,68.8589,64.6125,68.8999,65.1178,102.319,106.0539,102.9085,106.3669,90.3297,89.4104,90.2573,87.9585,49.0541,50.0418,33.2756,34.0357,70.4574,70.4261,10.2098,8.3079,44.8951,44.0549,33.3882,33.0526,67.5994,65.44,7.1102,10.3766,27.346,34.0508,29.8332,26.5809,51.2712,56.0644,47.4556,54.0136,0.1213,0.1172,0.0958,0.09
138,4,12,786,66,539,60,37.3333,-121.9,43.037587,-76.135062,37.871519,-122.260401,65.6213,66.3518,64.5188,65.8817,107.7142,101.4592,113.0001,104.48,92.0136,96.5891,93.1225,93.9141,48.4659,48.8128,33.477,30.2483,67.497,71.453,19.3146,11.3821,42.6791,41.6851,28.341,33.6299,67.3228,68.8103,8.015,7.1927,30.3532,23.6267,40.3346,29.3473,55.8093,56.1825,67.6322,51.1288,0.1372,0.0872,0.1059,0.089
139,3,11,592,78,673,64,30.25,-97.75,29.638248,-82.361195,44.977886,-93.235352,62.6458,63.1783,62.4927,63.0456,114.4507,107.6562,113.9367,110.6366,85.6828,97.274,87.1551,95.1842,54.2763,48.8768,37.831,33.6996,67.6282,68.4555,9.4192,15.7939,41.7582,42.8209,30.9791,33.8633,65.0794,69.3694,7.8947,9.1402,39.4724,29.7224,32.8413,34.6939,56.25,61.7178,50.8966,56.1111,0.1138,0.1171,0.0932,0.1203
139,2,7,668,63,623,59,30.25,-97.75,25.720406,-80.27645,39.730827,-90.246256,64.3378,65.6162,63.2544,65.9896,108.2087,104.0076,111.2036,107.5025,93.9237,99.3753,91.599,94.662,50.5919,47.4576,36.234,31.8343,68.3824,72.293,12.297,11.3523,44.0062,47.0785,32.5648,34.255,64.9466,70.5357,8.2873,8.9831,35.6199,41.7284,34.927,35.2082,45.5866,42.4608,48.9308,53.3672,0.0965,0.1033,0.0835,0.0859
139,1,9,625,58,789,52,39.7594,-84.1917,39.166383,-86.526904,39.980943,-75.158267,67.5189,67.8625,67.7947,67.0178,117.4251,107.0557,120.4208,110.1654,92.2932,100.225,94.1769,99.0005,52.024,48.7961,40.3454,32.8378,74.3363,72.2772,9.2527,9.4951,43.2028,47.3248,30.4094,35.3153,70.6927,72.4299,11.2444,8.0257,32.3186,37.2608,32.7429,29.4899,54.0484,58.4019,43.3129,51.5777,0.1052,0.1161,0.0941,0.0739
139,2,10,720,78,629,75,39.7594,-84.1917,39.998389,-83.009001,42.026368,-93.648353,63.5588,70.2898,64.306,69.3289,108.6218,111.8972,111.7563,115.6354,91.1903,99.802,89.2588,100.0209,49.401,51.8955,35.5799,37.4459,70.7819,73.1322,12.929,7.0087,43.5754,48.7717,32.3944,31.0694,71.5517,72.3122,7.3996,8.5088,31.016,43.7707,36.1691,33.3333,53.125,58.2121,48.067,53.8202,0.104,0.0897,0.0679,0.0929
139,1,8,636,70,708,58,39.0997,-94.5783,38.957351,-95.24587,35.912165,-79.050969,67.636,71.533,67.7027,70.615,109.6229,106.1302,110.3897,111.353,89.303,96.8499,88.3561,95.3725,52.8522,46.3368,36.3636,37.2126,73.6712,67.6656,17.5801,7.8762,39.2883,46.2729,30.3342,34.407,68.6695,70.2277,7.4227,8.6118,28.9898,30.9059,35.639,32.4466,58.3756,60.2041,50.6345,47.2564,0.102,0.1146,0.1043,0.0947
139,13,12,641,76,674,74,39.0997,-94.5783,40.038503,-75.152996,34.362144,-89.539377,67.0519,70.9387,66.4892,70.7719,107.3454,108.4528,107.9554,110.4305,97.8571,94.1225,96.5155,95.9562,49.2718,49.4314,37.6978,32.381,73.719,67.7829,8.2524,13.6195,50.6241,46.188,30.2128,31.2176,68.1985,66.3636,10.6796,7.8261,35.9917,32.9596,24.5816,36.3636,55.2239,45.8547,50,54.5665,0.1155,0.1157,0.0874,0.0811
139,2,7,577,66,562,50,39.95,-75.1667,36.00159,-78.94226,41.265325,-95.947029,68.6602,65.0934,67.9144,64.9974,114.4513,115.805,117.2188,116.5534,95.1267,97.0199,93.7064,97.2293,50.8475,55.7018,39.9408,41.3747,73.8693,75.9317,9.006,6.6426,46.1641,45.4874,29.0381,31.2046,72.4292,68.0812,8.1061,7.807,33.2514,39.4261,26.878,33.2208,53.5417,64.6497,40.0235,51.1243,0.0944,0.0743,0.0729,0.1017
139,15,7,591,81,754,71,39.95,-75.1667,26.464262,-81.773578,32.77525,-117.071228,69.1973,66.3853,68.6871,66.8367,103.5861,102.5206,102.1036,104.7737,95.8325,91.8765,99.4723,88.8763,52.3336,48.2759,33.4307,32.7055,66.9044,69.0738,10.5012,11.4566,46.9372,43.2897,31.2827,31.7949,69.289,68.0077,8.4162,8.2102,34.3876,32.4084,37.8031,32.3741,53.2311,50.3209,56.4536,56.7832,0.1254,0.0994,0.1017,0.0802
143,2,6,720,73,511,70,34.0431,-118.2672,39.998389,-83.009001,32.232071,-110.950769,63.5588,67.0357,64.306,66.9529,108.6218,108.9482,111.7563,111.8518,91.1903,94.7472,89.2588,94.4586,49.401,50.5795,35.5799,37.1034,70.7819,74.9307,12.929,10.1515,43.5754,43.4091,32.3944,35.8234,71.5517,71.0652,7.3996,9.2715,31.016,37.5065,36.1691,30.8539,53.125,54.0909,48.067,49.2347,0.104,0.0997,0.0679,0.0916
143,9,13,846,72,641,58,34.0431,-118.2672,37.716484,-97.296733,40.038503,-75.152996,64.7695,67.0519,64.559,66.4892,107.1393,107.3454,107.2784,107.9554,93.6903,97.8571,92.8915,96.5155,49.6074,49.2718,33.8562,37.6978,69.9115,73.719,13.5051,8.2524,43.6378,50.6241,32.2057,30.2128,71.447,68.1985,8.2798,10.6796,35.3186,35.9917,36.5842,24.5816,55.5556,55.2239,51.4429,50,0.1142,0.1155,0.087,0.0874
143,3,2,660,71,668,61,38.8981,-77.0208,43.038765,-87.928122,25.720406,-80.27645,63.7332,64.3378,64.9445,63.2544,106.2915,108.2087,112.1973,111.2036,96.9634,93.9237,94.3506,91.599,51.5961,50.5919,29.5775,36.234,72.9801,68.3824,9.9838,12.297,44.8864,44.0062,32.3188,32.5648,68.1967,64.9466,9.7996,8.2873,26.9523,35.6199,35.9001,34.927,57.3634,45.5866,59.5361,48.9308,0.1027,0.0965,0.1018,0.0835
143,4,1,786,61,625,50,38.8981,-77.0208,43.037587,-76.135062,39.166383,-86.526904,65.6213,67.5189,64.5188,67.7947,107.7142,117.4251,113.0001,120.4208,92.0136,92.2932,93.1225,94.1769,48.4659,52.024,33.477,40.3454,67.497,74.3363,19.3146,9.2527,42.6791,43.2028,28.341,30.4094,67.3228,70.6927,8.015,11.2444,30.3532,32.3186,40.3346,32.7429,55.8093,54.0484,67.6322,43.3129,0.1372,0.1052,0.1059,0.0941
